date,wts,t_rel,side,px,shares,fair,pnl_share
2026-04-08,1775664000,-4,up,0.94,10.638298,0.9980726876465364,0.056052003
2026-04-08,1775667000,-6,down,0.92,10.869565,0.9841412662841078,0.07484798
2026-04-08,1775667900,-6,down,0.85,11.764706,0.9896561312739501,0.14107499
2026-04-08,1775670000,-4,up,0.41,24.390244,0.49459329193146245,0.573067
2026-04-08,1775672400,-6,up,0.48,20.833334,0.6842933456132967,-0.497472
2026-04-08,1775672700,-6,down,0.7,14.285714,0.8231566565137709,0.28530002
2026-04-08,1775677200,-5,up,0.32,31.25,0.5167817767877309,-0.335232
2026-04-08,1775678700,-6,down,0.88,11.363636,0.940160893769413,0.112608
2026-04-08,1775681100,-6,down,0.39999998,25.000002,0.4828486700817486,-0.41679996
2026-04-08,1775682900,-6,up,0.67,14.925373,1.0,0.31452298
2026-04-08,1775683200,-6,up,0.43,23.255814,1.0,0.552843
2026-04-08,1775683500,-6,up,0.51,19.607843,1.0,0.472507
2026-04-08,1775683800,-6,down,0.31,32.258064,1.0,0.675027
2026-04-08,1775686500,-6,down,0.92,10.869565,1.0,0.07484798
2026-04-08,1775691000,-6,down,0.86,11.627907,0.9521028347093387,0.131572
2026-04-08,1775691600,-6,up,0.94,10.638298,0.994894731408864,0.056052003
2026-04-08,1775692500,-6,up,0.36,27.777777,0.971376003010132,-0.37612802
2026-04-09,1775693100,-6,up,0.92,10.869565,0.9975814566028997,0.07484798
2026-04-09,1775694000,-3,down,0.42000002,22.22,0.5045884598789969,-0.437052
2026-04-09,1775694300,-5,down,0.90999997,10.989012,0.997964163738898,0.084267035
2026-04-09,1775698800,-6,down,0.76,10.86,0.909511403031052,0.22723201
2026-04-09,1775701200,-6,down,0.76,13.157895,0.9546017502340121,0.22723201
2026-04-09,1775702400,-6,down,0.53999996,18.51852,0.9999999999382905,-0.55738795
2026-04-09,1775703000,-6,up,0.88,11.363636,0.9741737839596767,0.112608
2026-04-09,1775704200,-6,down,0.88,11.363636,0.9991166525126196,0.112608
2026-04-09,1775704500,-4,down,0.42000002,15.0,0.9999999383937819,0.562948
2026-04-09,1775705700,-6,down,0.87,11.494253,0.9718033123001457,0.12208299
2026-04-09,1775708700,-4,up,0.33,30.30303,0.9981804000198377,-0.345477
2026-04-09,1775709000,-6,up,0.85,11.764706,1.0,0.14107499
2026-04-09,1775709600,-6,up,0.87,11.494253,1.0,-0.877917
2026-04-09,1775710500,-5,up,0.9,11.111112,0.9642621873737902,0.09370002
2026-04-09,1775711100,-6,down,0.92,10.869565,0.9999883905008694,-0.925152
2026-04-09,1775712000,-5,up,0.34,15.0,0.9995583863240737,-0.355708
2026-04-09,1775712600,-6,down,0.35000002,7.4,0.9804541031854325,-0.365925
2026-04-09,1775713800,-6,down,0.82,12.195122,0.9999999999994083,-0.830332
2026-04-09,1775714400,-6,up,0.9,11.111112,0.9932811876830334,0.09370002
2026-04-09,1775715900,-6,down,0.93,10.752688,0.9998809885952863,0.065442994
2026-04-09,1775716500,-4,up,0.53,18.867926,0.9999999999979949,0.45256302
2026-04-09,1775720100,-4,up,0.45,22.222223,1.0,0.532675
2026-04-09,1775720400,-6,down,0.7,14.285714,0.9991404229367996,0.28530002
2026-04-09,1775721000,-6,up,0.56,17.857143,1.0,0.422752
2026-04-09,1775721300,-6,down,0.74,13.513514,0.8046376264515628,0.246532
2026-04-09,1775724600,-6,down,0.58000004,17.241379,0.7790935219430798,0.40294796
2026-04-09,1775727300,-6,down,0.88,8.02,0.9588317922566141,0.112608
2026-04-09,1775730900,-6,down,0.47000003,21.276594,0.7399400050560238,-0.48743704
2026-04-09,1775731500,-6,down,0.42000002,23.809523,0.6173010588039105,0.562948
2026-04-09,1775741100,-6,down,0.79,12.658228,0.9588239067765055,0.19838698
2026-04-09,1775743200,-4,up,0.76,13.157895,0.8697496840222035,-0.772768
2026-04-09,1775754300,-5,down,0.39999998,25.000002,0.547264618473451,0.58320004
2026-04-09,1775764800,-6,down,0.5,7.85,0.8260092944514168,0.4825
2026-04-09,1775769600,-6,down,0.9,6.0,0.9999973677371468,-0.90629995
2026-04-09,1775772300,-6,down,0.45,22.222223,0.9996488476502935,-0.467325
2026-04-09,1775778300,-6,down,0.49,20.408163,0.9619371909432564,-0.507493
2026-04-09,1775778600,-6,up,0.75,13.333333,0.9943025530648996,0.236875
2026-04-09,1775778900,-6,down,0.6,16.666666,0.961625864325721,0.3832
2026-04-10,1775779200,-6,up,0.87,11.494253,0.9922356076145357,0.12208299
2026-04-10,1775779800,-5,down,0.83,12.048193,0.9883897951269631,0.16012302
2026-04-10,1775781000,-5,up,0.86,11.627907,0.9999996757650935,0.131572
2026-04-10,1775781300,-6,down,0.32999998,5.0,0.8531227705557726,0.654523
2026-04-10,1775781900,-6,up,0.88,9.0,0.9999083273545903,0.112608
2026-04-10,1775783700,-6,up,0.84,11.904762,0.9646852271970614,0.15059203
2026-04-10,1775785200,-5,down,0.53999996,18.51852,0.9498850690631544,0.44261205
2026-04-10,1775787900,-4,down,0.9,11.111112,0.9674978334577231,0.09370002
2026-04-10,1775788200,-6,up,0.82,7.86,0.9392715465948369,0.169668
2026-04-10,1775788500,-6,down,0.87,11.42,0.9822019799535835,0.12208299
2026-04-10,1775788800,-6,down,0.85,11.764706,0.9997375873827694,0.14107499
2026-04-10,1775789400,-5,down,0.43,23.255814,0.9999990073495545,0.552843
2026-04-10,1775790000,-4,up,0.31,32.258064,0.9746978995674642,-0.32497302
2026-04-10,1775790600,-6,down,0.8,12.5,0.9743899669587117,0.18879999
2026-04-10,1775792100,-6,up,0.93,10.752688,0.9864182804965678,0.065442994
2026-04-10,1775793000,-4,down,0.31,5.36,0.4475445863820364,0.675027
2026-04-10,1775794500,-6,up,0.8,1.25,0.9999979809854679,0.18879999
2026-04-10,1775795100,-4,up,0.36,20.0,0.9999999999999989,-0.37612802
2026-04-10,1775795400,-6,down,0.73,13.698629,1.0,0.256203
