date,wts,t_rel,side,px,shares,pnl_share
2025-11-26,1764179100,2,up,0.9100000262260437,350.0,0.08426697527933126
2025-11-26,1764180000,2,up,0.49000000953674316,8.0,0.4925069904499054
2025-11-26,1764180900,2,up,0.5,119.0,0.4825
2025-11-27,1764283500,2,up,0.6800000071525574,25.0,0.3047679930276871
2025-11-27,1764285300,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-11-28,1764369000,2,up,0.5,14.850000381469727,0.4825
2025-11-28,1764369900,2,up,0.5,340.20001220703125,0.4825
2025-11-28,1764370800,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-11-28,1764371700,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-11-28,1764372600,2,up,0.5299999713897705,83.0,0.4525630284900666
2025-11-29,1764457200,2,down,0.5,300.0,0.4825
2025-11-29,1764459000,2,up,0.5799999833106995,190.0,0.4029480165023804
2025-11-30,1764542700,2,up,0.5099999904632568,500.0,0.47250700952339175
2025-11-30,1764545400,2,down,0.5,500.0,0.4825
2025-12-01,1764629100,2,down,0.3199999928474426,0.8600000143051147,0.6647680073328018
2025-12-01,1764630000,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-02,1764716400,2,down,0.5600000023841858,15.0,0.42275199763584137
2025-12-02,1764718200,2,down,0.8700000047683716,82.0,0.12208299547863007
2025-12-02,1764719100,2,down,0.5,500.0,0.4825
2025-12-03,1764801000,2,up,0.5099999904632568,500.0,0.47250700952339175
2025-12-03,1764801900,2,up,0.8500000238418579,386.3500061035156,0.14107497732639318
2025-12-03,1764802800,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-04,1764888300,2,down,0.48000001907348633,428.0,0.5025279808731079
2025-12-04,1764890100,2,down,0.5,45.0,0.4825
2025-12-04,1764891000,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-04,1764891900,2,down,0.4100000262260437,146.0,0.5730669734435082
2025-12-05,1764924300,2,up,0.6000000238418579,12.930000305175781,0.38319997649192816
2025-12-05,1764974700,2,down,0.3399999737739563,19.68000030517578,0.6442920268135072
2025-12-06,1765060200,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-06,1765061100,2,down,0.550000011920929,500.0,0.43267498816251754
2025-12-06,1765062000,2,down,0.5,500.0,0.4825
2025-12-08,1765235700,2,down,0.5200000107288361,500.0,0.4625279893012047
2025-12-08,1765236600,2,down,0.48000001907348633,133.42999267578125,0.5025279808731079
2025-12-08,1765237500,2,up,0.5099999904632568,500.0,0.47250700952339175
2025-12-09,1765320300,2,down,0.5,500.0,0.4825
2025-12-09,1765321200,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-09,1765323000,2,up,0.5099999904632568,500.0,0.47250700952339175
2025-12-10,1765407600,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-10,1765408500,2,down,0.6800000071525574,46.869998931884766,0.3047679930276871
2025-12-10,1765409400,2,down,0.5,500.0,0.4825
2025-12-11,1765494000,2,up,0.8100000023841858,29.8700008392334,0.17922699771928788
2025-12-11,1765496700,2,down,0.5,158.60000610351562,0.4825
2025-12-12,1765580400,2,up,0.7200000286102295,100.0,0.2658879722709656
2025-12-12,1765581300,2,down,0.5999999940395355,30.0,0.38320000587701797
2025-12-13,1765665000,2,up,0.9100000262260437,20.0,0.08426697527933126
2025-12-14,1765755000,2,down,0.699999988079071,5.0,-0.7146999884128571
2025-12-14,1765755900,2,up,0.9100000262260437,26.0,0.08426697527933126
2025-12-15,1765840500,2,down,0.5300000011920929,500.0,0.4525629988129139
2025-12-16,1765922400,2,down,0.1899999976158142,11.170000076293945,0.7992270024876594
2025-12-16,1765925100,2,down,0.6899999976158142,211.44000244140625,0.29502700232076645
2025-12-16,1765926900,2,down,0.5099999904632568,500.0,0.47250700952339175
2025-12-16,1765927800,2,up,0.550000011920929,5.0,0.43267498816251754
2025-12-16,1765928700,2,up,0.5099999904632568,500.0,0.47250700952339175
2025-12-17,1765958400,2,down,0.9499999992549419,436.94000244140625,0.046675000698119404
